earner_id,city_id,date,trips_count,rides_distance_km,rides_duration_mins,rides_gross_fare,rides_net_earnings,rides_tips,orders_count,eats_distance_km,eats_duration_mins,eats_delivery_fee,eats_net_earnings,eats_tips,total_jobs,total_net_earnings,total_tips,week,estimated_active_hours,eph
E10161,4,2023-03-02,0,0.0,0,0.0,0.0,0.0,1,3.39,27,4.21,4.21,0.0,1,4.21,0.0,2023-W09,0.0,0.0
E10161,4,2023-03-09,0,0.0,0,0.0,0.0,0.0,1,1.73,11,2.25,3.83,1.58,1,3.83,1.58,2023-W10,0.0,0.0
E10161,4,2023-04-27,0,0.0,0,0.0,0.0,0.0,1,3.1,34,2.19,2.19,0.0,1,2.19,0.0,2023-W17,0.0,0.0
E10162,2,2023-03-27,0,0.0,0,0.0,0.0,0.0,1,2.63,26,2.93,2.93,0.0,1,2.93,0.0,2023-W13,0.0,0.0
E10162,3,2023-01-16,0,0.0,0,0.0,0.0,0.0,1,2.81,12,2.05,2.05,0.0,1,2.05,0.0,2023-W03,0.0,0.0
E10162,3,2023-03-31,0,0.0,0,0.0,0.0,0.0,1,3.7,11,3.83,3.83,0.0,1,3.83,0.0,2023-W13,0.0,0.0
E10162,3,2023-04-29,0,0.0,0,0.0,0.0,0.0,1,1.68,31,4.1,4.67,0.57,1,4.67,0.57,2023-W17,0.0,0.0
E10162,4,2023-01-25,0,0.0,0,0.0,0.0,0.0,1,1.38,10,4.02,4.28,0.26,1,4.28,0.26,2023-W04,0.0,0.0
E10162,4,2023-03-26,0,0.0,0,0.0,0.0,0.0,1,2.6,26,2.72,2.72,0.0,1,2.72,0.0,2023-W12,0.0,0.0
E10162,4,2023-03-31,0,0.0,0,0.0,0.0,0.0,1,0.98,10,2.52,2.52,0.0,1,2.52,0.0,2023-W13,0.0,0.0
E10162,4,2023-04-16,0,0.0,0,0.0,0.0,0.0,1,3.05,33,2.27,2.27,0.0,1,2.27,0.0,2023-W15,0.0,0.0
E10162,4,2023-04-21,0,0.0,0,0.0,0.0,0.0,1,2.62,12,4.0,4.0,0.0,1,4.0,0.0,2023-W16,0.0,0.0
E10162,5,2023-02-06,0,0.0,0,0.0,0.0,0.0,1,2.17,29,3.73,3.73,0.0,1,3.73,0.0,2023-W06,0.0,0.0
E10162,5,2023-02-15,0,0.0,0,0.0,0.0,0.0,1,2.74,27,2.51,2.51,0.0,1,2.51,0.0,2023-W07,0.0,0.0
E10163,1,2023-03-07,0,0.0,0,0.0,0.0,0.0,1,3.43,24,2.46,2.46,0.0,1,2.46,0.0,2023-W10,0.0,0.0
E10163,1,2023-03-17,0,0.0,0,0.0,0.0,0.0,1,1.94,21,2.12,2.12,0.0,1,2.12,0.0,2023-W11,0.0,0.0
E10163,2,2023-03-04,0,0.0,0,0.0,0.0,0.0,1,3.88,27,2.18,4.48,2.3,1,4.48,2.3,2023-W09,0.0,0.0
E10163,4,2023-02-04,0,0.0,0,0.0,0.0,0.0,1,1.87,11,4.19,4.19,0.0,1,4.19,0.0,2023-W05,0.0,0.0
E10163,4,2023-04-26,0,0.0,0,0.0,0.0,0.0,1,2.3,17,3.47,3.47,0.0,1,3.47,0.0,2023-W17,0.0,0.0
E10163,5,2023-01-07,0,0.0,0,0.0,0.0,0.0,1,4.14,30,2.99,2.99,0.0,1,2.99,0.0,2023-W01,0.0,0.0
E10163,5,2023-01-28,0,0.0,0,0.0,0.0,0.0,1,3.55,26,3.76,4.92,1.16,1,4.92,1.16,2023-W04,0.0,0.0
E10163,5,2023-02-02,0,0.0,0,0.0,0.0,0.0,1,4.01,34,2.56,2.56,0.0,1,2.56,0.0,2023-W05,0.0,0.0
E10163,5,2023-02-03,0,0.0,0,0.0,0.0,0.0,1,4.46,31,3.35,3.35,0.0,1,3.35,0.0,2023-W05,0.0,0.0
E10163,5,2023-02-14,0,0.0,0,0.0,0.0,0.0,1,4.37,27,2.49,2.49,0.0,1,2.49,0.0,2023-W07,0.0,0.0
E10163,5,2023-03-01,0,0.0,0,0.0,0.0,0.0,1,2.89,24,4.43,4.43,0.0,1,4.43,0.0,2023-W09,0.0,0.0
E10163,5,2023-03-07,0,0.0,0,0.0,0.0,0.0,1,4.32,11,3.29,3.29,0.0,1,3.29,0.0,2023-W10,0.0,0.0
E10163,5,2023-03-14,0,0.0,0,0.0,0.0,0.0,1,2.61,32,2.87,5.6,2.73,1,5.6,2.73,2023-W11,0.0,0.0
E10163,5,2023-03-16,0,0.0,0,0.0,0.0,0.0,1,4.88,27,3.07,3.07,0.0,1,3.07,0.0,2023-W11,0.0,0.0
E10163,5,2023-03-21,0,0.0,0,0.0,0.0,0.0,1,3.55,30,3.47,3.47,0.0,1,3.47,0.0,2023-W12,0.0,0.0
E10163,5,2023-03-23,0,0.0,0,0.0,0.0,0.0,1,0.8,10,2.51,2.51,0.0,1,2.51,0.0,2023-W12,0.0,0.0
E10163,5,2023-04-02,0,0.0,0,0.0,0.0,0.0,1,3.32,17,2.45,2.45,0.0,1,2.45,0.0,2023-W13,0.0,0.0
E10163,5,2023-04-08,0,0.0,0,0.0,0.0,0.0,1,3.64,24,3.59,3.59,0.0,1,3.59,0.0,2023-W14,0.0,0.0
E10163,5,2023-04-18,0,0.0,0,0.0,0.0,0.0,1,2.6,23,3.34,5.8,2.46,1,5.8,2.46,2023-W16,0.0,0.0
E10164,1,2023-01-13,0,0.0,0,0.0,0.0,0.0,1,3.8,18,2.78,2.78,0.0,1,2.78,0.0,2023-W02,0.0,0.0
E10164,1,2023-01-15,0,0.0,0,0.0,0.0,0.0,1,3.89,13,3.77,3.77,0.0,1,3.77,0.0,2023-W02,0.0,0.0
E10164,1,2023-01-24,0,0.0,0,0.0,0.0,0.0,1,2.35,18,4.01,4.01,0.0,1,4.01,0.0,2023-W04,0.0,0.0
E10164,1,2023-01-27,0,0.0,0,0.0,0.0,0.0,1,3.07,14,2.28,2.28,0.0,1,2.28,0.0,2023-W04,0.0,0.0
E10164,1,2023-02-04,0,0.0,0,0.0,0.0,0.0,1,3.43,32,3.52,3.52,0.0,1,3.52,0.0,2023-W05,0.0,0.0
E10164,1,2023-02-13,0,0.0,0,0.0,0.0,0.0,2,6.61,70,4.98,5.73,0.75,2,5.73,0.75,2023-W07,0.0,0.0
E10164,1,2023-04-14,0,0.0,0,0.0,0.0,0.0,1,2.04,17,4.4,4.4,0.0,1,4.4,0.0,2023-W15,0.0,0.0
E10164,2,2023-02-09,0,0.0,0,0.0,0.0,0.0,1,1.03,34,3.56,3.56,0.0,1,3.56,0.0,2023-W06,0.0,0.0
E10164,2,2023-04-12,0,0.0,0,0.0,0.0,0.0,1,3.51,30,2.42,2.42,0.0,1,2.42,0.0,2023-W15,0.0,0.0
E10164,3,2023-01-06,0,0.0,0,0.0,0.0,0.0,1,1.96,13,3.42,3.42,0.0,1,3.42,0.0,2023-W01,0.0,0.0
E10164,5,2023-03-28,0,0.0,0,0.0,0.0,0.0,1,1.56,24,3.37,3.37,0.0,1,3.37,0.0,2023-W13,0.0,0.0
E10165,1,2023-01-28,0,0.0,0,0.0,0.0,0.0,1,4.47,9,2.21,2.21,0.0,1,2.21,0.0,2023-W04,0.0,0.0
E10165,2,2023-02-08,0,0.0,0,0.0,0.0,0.0,1,6.43,52,2.83,2.83,0.0,1,2.83,0.0,2023-W06,0.0,0.0
E10165,2,2023-04-02,0,0.0,0,0.0,0.0,0.0,1,3.71,55,3.2,3.2,0.0,1,3.2,0.0,2023-W13,0.0,0.0
E10165,5,2023-01-04,0,0.0,0,0.0,0.0,0.0,1,4.37,43,4.37,4.37,0.0,1,4.37,0.0,2023-W01,0.0,0.0
E10165,5,2023-02-22,0,0.0,0,0.0,0.0,0.0,1,3.03,45,2.11,2.86,0.75,1,2.86,0.75,2023-W08,0.0,0.0
E10165,5,2023-03-24,0,0.0,0,0.0,0.0,0.0,1,3.5,43,2.91,2.91,0.0,1,2.91,0.0,2023-W12,0.0,0.0
E10165,5,2023-04-07,0,0.0,0,0.0,0.0,0.0,1,4.53,44,2.07,2.07,0.0,1,2.07,0.0,2023-W14,0.0,0.0
E10165,5,2023-04-28,0,0.0,0,0.0,0.0,0.0,1,3.66,45,2.87,4.67,1.8,1,4.67,1.8,2023-W17,0.0,0.0
E10166,1,2023-04-21,0,0.0,0,0.0,0.0,0.0,1,5.27,50,2.71,2.71,0.0,1,2.71,0.0,2023-W16,0.0,0.0
E10166,2,2023-01-13,0,0.0,0,0.0,0.0,0.0,1,4.2,19,2.42,2.42,0.0,1,2.42,0.0,2023-W02,0.0,0.0
E10166,2,2023-04-15,0,0.0,0,0.0,0.0,0.0,1,1.73,14,2.98,2.98,0.0,1,2.98,0.0,2023-W15,0.0,0.0
E10166,4,2023-01-16,0,0.0,0,0.0,0.0,0.0,1,5.62,29,3.95,4.59,0.64,1,4.59,0.64,2023-W03,0.0,0.0
E10166,4,2023-01-28,0,0.0,0,0.0,0.0,0.0,1,6.22,34,3.43,3.43,0.0,1,3.43,0.0,2023-W04,0.0,0.0
E10166,4,2023-02-05,0,0.0,0,0.0,0.0,0.0,1,3.46,11,2.35,2.35,0.0,1,2.35,0.0,2023-W05,0.0,0.0
E10166,4,2023-02-08,0,0.0,0,0.0,0.0,0.0,1,3.71,9,4.47,4.47,0.0,1,4.47,0.0,2023-W06,0.0,0.0
E10166,4,2023-02-12,0,0.0,0,0.0,0.0,0.0,1,3.39,31,2.45,2.45,0.0,1,2.45,0.0,2023-W06,0.0,0.0
E10166,4,2023-02-13,0,0.0,0,0.0,0.0,0.0,1,5.29,14,4.37,4.37,0.0,1,4.37,0.0,2023-W07,0.0,0.0
E10166,4,2023-02-14,0,0.0,0,0.0,0.0,0.0,1,4.73,20,2.87,2.87,0.0,1,2.87,0.0,2023-W07,0.0,0.0
E10166,4,2023-03-02,0,0.0,0,0.0,0.0,0.0,1,3.27,39,2.74,2.74,0.0,1,2.74,0.0,2023-W09,0.0,0.0
E10166,4,2023-03-04,0,0.0,0,0.0,0.0,0.0,1,2.51,29,4.14,4.14,0.0,1,4.14,0.0,2023-W09,0.0,0.0
E10166,4,2023-03-08,0,0.0,0,0.0,0.0,0.0,1,6.32,8,3.0,3.0,0.0,1,3.0,0.0,2023-W10,0.0,0.0
E10166,4,2023-03-10,0,0.0,0,0.0,0.0,0.0,1,3.7,11,4.04,4.26,0.22,1,4.26,0.22,2023-W10,0.0,0.0
E10166,4,2023-03-19,0,0.0,0,0.0,0.0,0.0,1,3.81,34,2.2,2.2,0.0,1,2.2,0.0,2023-W11,0.0,0.0
E10166,4,2023-03-22,0,0.0,0,0.0,0.0,0.0,1,4.65,29,4.19,4.19,0.0,1,4.19,0.0,2023-W12,0.0,0.0
E10166,4,2023-03-23,0,0.0,0,0.0,0.0,0.0,1,4.17,26,2.6,2.6,0.0,1,2.6,0.0,2023-W12,0.0,0.0
E10166,4,2023-03-25,0,0.0,0,0.0,0.0,0.0,1,2.5,11,3.97,3.97,0.0,1,3.97,0.0,2023-W12,0.0,0.0
E10166,4,2023-04-06,0,0.0,0,0.0,0.0,0.0,1,3.36,36,2.22,2.22,0.0,1,2.22,0.0,2023-W14,0.0,0.0
E10166,4,2023-04-10,0,0.0,0,0.0,0.0,0.0,1,4.58,24,3.5,3.78,0.28,1,3.78,0.28,2023-W15,0.0,0.0
E10166,4,2023-04-23,0,0.0,0,0.0,0.0,0.0,1,4.02,15,2.51,2.51,0.0,1,2.51,0.0,2023-W16,0.0,0.0
E10167,1,2023-01-21,0,0.0,0,0.0,0.0,0.0,1,3.37,26,3.9,3.9,0.0,1,3.9,0.0,2023-W03,0.0,0.0
E10167,4,2023-02-16,0,0.0,0,0.0,0.0,0.0,1,6.41,11,3.92,3.92,0.0,1,3.92,0.0,2023-W07,0.0,0.0
E10167,5,2023-01-10,0,0.0,0,0.0,0.0,0.0,1,3.07,24,3.18,3.18,0.0,1,3.18,0.0,2023-W02,0.0,0.0
E10167,5,2023-01-11,0,0.0,0,0.0,0.0,0.0,1,3.14,10,2.57,2.57,0.0,1,2.57,0.0,2023-W02,0.0,0.0
E10167,5,2023-01-20,0,0.0,0,0.0,0.0,0.0,1,5.14,16,4.39,4.39,0.0,1,4.39,0.0,2023-W03,0.0,0.0
E10167,5,2023-02-09,0,0.0,0,0.0,0.0,0.0,1,0.8,26,2.53,2.53,0.0,1,2.53,0.0,2023-W06,0.0,0.0
E10167,5,2023-02-17,0,0.0,0,0.0,0.0,0.0,1,2.53,18,3.26,3.26,0.0,1,3.26,0.0,2023-W07,0.0,0.0
E10167,5,2023-03-25,0,0.0,0,0.0,0.0,0.0,1,2.13,12,2.47,2.47,0.0,1,2.47,0.0,2023-W12,0.0,0.0
E10167,5,2023-04-08,0,0.0,0,0.0,0.0,0.0,1,3.43,23,3.68,3.68,0.0,1,3.68,0.0,2023-W14,0.0,0.0
E10167,5,2023-04-28,0,0.0,0,0.0,0.0,0.0,1,2.17,31,3.27,3.27,0.0,1,3.27,0.0,2023-W17,0.0,0.0
E10168,1,2023-03-05,0,0.0,0,0.0,0.0,0.0,1,5.99,20,2.31,2.31,0.0,1,2.31,0.0,2023-W09,0.0,0.0
E10168,2,2023-03-21,0,0.0,0,0.0,0.0,0.0,1,3.47,18,2.62,2.62,0.0,1,2.62,0.0,2023-W12,0.0,0.0
E10168,2,2023-03-25,0,0.0,0,0.0,0.0,0.0,1,5.93,36,4.07,4.07,0.0,1,4.07,0.0,2023-W12,0.0,0.0
E10168,3,2023-01-13,0,0.0,0,0.0,0.0,0.0,1,0.8,24,2.02,2.02,0.0,1,2.02,0.0,2023-W02,0.0,0.0
E10168,3,2023-01-16,0,0.0,0,0.0,0.0,0.0,1,3.56,48,3.61,3.61,0.0,1,3.61,0.0,2023-W03,0.0,0.0
E10168,3,2023-01-25,0,0.0,0,0.0,0.0,0.0,1,6.63,49,3.14,3.14,0.0,1,3.14,0.0,2023-W04,0.0,0.0
E10168,3,2023-02-26,0,0.0,0,0.0,0.0,0.0,1,4.03,41,4.07,4.07,0.0,1,4.07,0.0,2023-W08,0.0,0.0
E10168,3,2023-03-24,0,0.0,0,0.0,0.0,0.0,1,3.26,47,3.44,3.44,0.0,1,3.44,0.0,2023-W12,0.0,0.0
E10168,3,2023-04-06,0,0.0,0,0.0,0.0,0.0,1,4.8,34,3.1,3.1,0.0,1,3.1,0.0,2023-W14,0.0,0.0
E10168,3,2023-04-21,0,0.0,0,0.0,0.0,0.0,1,3.83,20,2.74,4.39,1.65,1,4.39,1.65,2023-W16,0.0,0.0
E10168,3,2023-04-24,0,0.0,0,0.0,0.0,0.0,1,3.83,30,4.23,4.23,0.0,1,4.23,0.0,2023-W17,0.0,0.0
E10169,1,2023-01-29,0,0.0,0,0.0,0.0,0.0,1,0.8,32,4.22,4.22,0.0,1,4.22,0.0,2023-W04,0.0,0.0
E10169,3,2023-01-17,0,0.0,0,0.0,0.0,0.0,1,1.66,25,3.32,5.93,2.61,1,5.93,2.61,2023-W03,0.0,0.0
E10169,3,2023-01-22,0,0.0,0,0.0,0.0,0.0,1,2.05,13,2.35,2.35,0.0,1,2.35,0.0,2023-W03,0.0,0.0
E10169,3,2023-02-11,0,0.0,0,0.0,0.0,0.0,1,3.86,16,2.65,3.48,0.83,1,3.48,0.83,2023-W06,0.0,0.0
E10169,3,2023-03-25,0,0.0,0,0.0,0.0,0.0,1,4.9,15,3.08,3.08,0.0,1,3.08,0.0,2023-W12,0.0,0.0
E10169,3,2023-04-18,0,0.0,0,0.0,0.0,0.0,1,4.2,21,2.54,2.54,0.0,1,2.54,0.0,2023-W16,0.0,0.0
E10169,3,2023-04-28,0,0.0,0,0.0,0.0,0.0,1,1.93,33,3.93,3.93,0.0,1,3.93,0.0,2023-W17,0.0,0.0
E10169,4,2023-03-14,0,0.0,0,0.0,0.0,0.0,1,1.73,26,3.2,3.2,0.0,1,3.2,0.0,2023-W11,0.0,0.0
E10169,5,2023-02-16,0,0.0,0,0.0,0.0,0.0,1,4.07,20,4.45,5.74,1.29,1,5.74,1.29,2023-W07,0.0,0.0
E10169,5,2023-04-01,0,0.0,0,0.0,0.0,0.0,1,4.13,15,2.16,2.16,0.0,1,2.16,0.0,2023-W13,0.0,0.0
E10170,2,2023-01-20,0,0.0,0,0.0,0.0,0.0,1,3.64,22,2.8,2.8,0.0,1,2.8,0.0,2023-W03,0.0,0.0
E10170,2,2023-04-13,0,0.0,0,0.0,0.0,0.0,1,3.87,30,3.67,3.67,0.0,1,3.67,0.0,2023-W15,0.0,0.0
E10170,3,2023-02-05,0,0.0,0,0.0,0.0,0.0,1,4.56,24,2.07,2.07,0.0,1,2.07,0.0,2023-W05,0.0,0.0
E10170,3,2023-02-25,0,0.0,0,0.0,0.0,0.0,1,3.51,13,3.22,3.22,0.0,1,3.22,0.0,2023-W08,0.0,0.0
E10170,3,2023-03-06,0,0.0,0,0.0,0.0,0.0,1,0.8,10,2.52,2.52,0.0,1,2.52,0.0,2023-W10,0.0,0.0
E10170,3,2023-03-09,0,0.0,0,0.0,0.0,0.0,1,3.55,19,2.45,4.69,2.24,1,4.69,2.24,2023-W10,0.0,0.0
E10170,3,2023-03-11,0,0.0,0,0.0,0.0,0.0,1,2.47,19,2.11,2.11,0.0,1,2.11,0.0,2023-W10,0.0,0.0
E10170,3,2023-03-12,0,0.0,0,0.0,0.0,0.0,1,0.8,13,4.25,4.25,0.0,1,4.25,0.0,2023-W10,0.0,0.0
E10170,3,2023-03-13,0,0.0,0,0.0,0.0,0.0,1,2.67,25,2.58,2.58,0.0,1,2.58,0.0,2023-W11,0.0,0.0
E10170,3,2023-03-17,0,0.0,0,0.0,0.0,0.0,1,4.03,13,2.09,2.09,0.0,1,2.09,0.0,2023-W11,0.0,0.0
E10170,3,2023-04-01,0,0.0,0,0.0,0.0,0.0,1,4.53,17,3.62,3.62,0.0,1,3.62,0.0,2023-W13,0.0,0.0
E10170,3,2023-04-16,0,0.0,0,0.0,0.0,0.0,1,4.23,13,4.3,4.3,0.0,1,4.3,0.0,2023-W15,0.0,0.0
E10170,3,2023-04-30,0,0.0,0,0.0,0.0,0.0,1,3.4,21,3.07,3.07,0.0,1,3.07,0.0,2023-W17,0.0,0.0
E10170,4,2023-03-23,0,0.0,0,0.0,0.0,0.0,1,3.61,24,3.16,3.16,0.0,1,3.16,0.0,2023-W12,0.0,0.0
E10170,4,2023-04-22,0,0.0,0,0.0,0.0,0.0,1,0.87,11,2.57,2.57,0.0,1,2.57,0.0,2023-W16,0.0,0.0
E10170,5,2023-01-14,0,0.0,0,0.0,0.0,0.0,1,1.01,22,3.21,3.21,0.0,1,3.21,0.0,2023-W02,0.0,0.0
E10170,5,2023-01-25,0,0.0,0,0.0,0.0,0.0,1,2.19,30,3.82,3.82,0.0,1,3.82,0.0,2023-W04,0.0,0.0
E10171,2,2023-01-11,0,0.0,0,0.0,0.0,0.0,1,4.25,28,4.45,7.43,2.98,1,7.43,2.98,2023-W02,0.0,0.0
E10171,2,2023-02-03,0,0.0,0,0.0,0.0,0.0,1,1.96,29,2.84,2.84,0.0,1,2.84,0.0,2023-W05,0.0,0.0
E10171,2,2023-02-23,0,0.0,0,0.0,0.0,0.0,1,2.04,12,4.13,4.91,0.78,1,4.91,0.78,2023-W08,0.0,0.0
E10171,2,2023-03-02,0,0.0,0,0.0,0.0,0.0,1,2.57,35,2.16,3.78,1.62,1,3.78,1.62,2023-W09,0.0,0.0
E10171,2,2023-03-06,0,0.0,0,0.0,0.0,0.0,1,2.77,32,3.89,3.89,0.0,1,3.89,0.0,2023-W10,0.0,0.0
E10171,2,2023-03-09,0,0.0,0,0.0,0.0,0.0,1,2.71,17,4.3,5.16,0.86,1,5.16,0.86,2023-W10,0.0,0.0
E10171,2,2023-03-13,0,0.0,0,0.0,0.0,0.0,1,2.79,29,4.0,4.0,0.0,1,4.0,0.0,2023-W11,0.0,0.0
E10171,2,2023-03-25,0,0.0,0,0.0,0.0,0.0,1,4.15,31,3.95,3.95,0.0,1,3.95,0.0,2023-W12,0.0,0.0
E10171,2,2023-03-27,0,0.0,0,0.0,0.0,0.0,1,3.25,32,2.88,2.88,0.0,1,2.88,0.0,2023-W13,0.0,0.0
E10171,2,2023-04-16,0,0.0,0,0.0,0.0,0.0,1,3.91,28,2.37,2.37,0.0,1,2.37,0.0,2023-W15,0.0,0.0
E10171,2,2023-04-29,0,0.0,0,0.0,0.0,0.0,1,3.58,32,4.2,4.2,0.0,1,4.2,0.0,2023-W17,0.0,0.0
E10171,3,2023-01-29,0,0.0,0,0.0,0.0,0.0,1,1.66,16,2.23,2.23,0.0,1,2.23,0.0,2023-W04,0.0,0.0
E10171,4,2023-03-18,0,0.0,0,0.0,0.0,0.0,1,1.03,12,2.79,2.79,0.0,1,2.79,0.0,2023-W11,0.0,0.0
E10171,4,2023-04-03,0,0.0,0,0.0,0.0,0.0,1,2.07,18,3.87,3.87,0.0,1,3.87,0.0,2023-W14,0.0,0.0
E10171,5,2023-01-31,0,0.0,0,0.0,0.0,0.0,1,3.22,25,2.18,2.18,0.0,1,2.18,0.0,2023-W05,0.0,0.0
E10171,5,2023-04-07,0,0.0,0,0.0,0.0,0.0,1,4.62,15,4.2,5.85,1.65,1,5.85,1.65,2023-W14,0.0,0.0
E10171,5,2023-04-30,0,0.0,0,0.0,0.0,0.0,1,4.32,24,2.49,2.49,0.0,1,2.49,0.0,2023-W17,0.0,0.0
E10172,4,2023-01-02,0,0.0,0,0.0,0.0,0.0,1,3.98,22,3.68,3.68,0.0,1,3.68,0.0,2023-W01,0.0,0.0
E10172,4,2023-01-06,0,0.0,0,0.0,0.0,0.0,1,1.31,30,2.32,2.32,0.0,1,2.32,0.0,2023-W01,0.0,0.0
E10172,4,2023-01-09,0,0.0,0,0.0,0.0,0.0,1,0.8,29,4.22,4.44,0.22,1,4.44,0.22,2023-W02,0.0,0.0
E10172,4,2023-02-11,0,0.0,0,0.0,0.0,0.0,1,1.72,21,2.96,2.96,0.0,1,2.96,0.0,2023-W06,0.0,0.0
E10172,4,2023-02-21,0,0.0,0,0.0,0.0,0.0,1,3.59,31,2.84,2.84,0.0,1,2.84,0.0,2023-W08,0.0,0.0
E10172,4,2023-03-02,0,0.0,0,0.0,0.0,0.0,1,4.44,24,3.1,3.1,0.0,1,3.1,0.0,2023-W09,0.0,0.0
E10172,4,2023-03-10,0,0.0,0,0.0,0.0,0.0,1,4.63,15,2.27,2.27,0.0,1,2.27,0.0,2023-W10,0.0,0.0
E10172,4,2023-03-16,0,0.0,0,0.0,0.0,0.0,1,2.47,27,4.47,4.47,0.0,1,4.47,0.0,2023-W11,0.0,0.0
E10172,4,2023-04-03,0,0.0,0,0.0,0.0,0.0,1,4.0,12,2.93,4.58,1.65,1,4.58,1.65,2023-W14,0.0,0.0
E10173,1,2023-04-10,0,0.0,0,0.0,0.0,0.0,1,3.79,29,2.84,2.84,0.0,1,2.84,0.0,2023-W15,0.0,0.0
E10173,2,2023-02-04,0,0.0,0,0.0,0.0,0.0,1,2.26,24,3.3,3.78,0.48,1,3.78,0.48,2023-W05,0.0,0.0
E10173,2,2023-02-27,0,0.0,0,0.0,0.0,0.0,1,2.44,33,2.19,2.19,0.0,1,2.19,0.0,2023-W09,0.0,0.0
E10173,2,2023-02-28,0,0.0,0,0.0,0.0,0.0,1,2.7,18,3.28,3.28,0.0,1,3.28,0.0,2023-W09,0.0,0.0
E10173,2,2023-03-08,0,0.0,0,0.0,0.0,0.0,1,3.25,28,3.02,3.02,0.0,1,3.02,0.0,2023-W10,0.0,0.0
E10173,2,2023-03-27,0,0.0,0,0.0,0.0,0.0,1,2.14,27,3.52,8.36,4.84,1,8.36,4.84,2023-W13,0.0,0.0
E10173,2,2023-04-20,0,0.0,0,0.0,0.0,0.0,1,2.74,29,2.48,2.48,0.0,1,2.48,0.0,2023-W16,0.0,0.0
E10173,5,2023-01-06,0,0.0,0,0.0,0.0,0.0,1,2.12,25,2.53,2.53,0.0,1,2.53,0.0,2023-W01,0.0,0.0
E10173,5,2023-02-27,0,0.0,0,0.0,0.0,0.0,1,0.8,32,3.86,4.69,0.83,1,4.69,0.83,2023-W09,0.0,0.0
E10174,1,2023-01-09,0,0.0,0,0.0,0.0,0.0,1,2.57,14,2.55,2.55,0.0,1,2.55,0.0,2023-W02,0.0,0.0
E10174,4,2023-02-17,0,0.0,0,0.0,0.0,0.0,1,4.98,23,3.85,3.85,0.0,1,3.85,0.0,2023-W07,0.0,0.0
E10174,5,2023-01-19,0,0.0,0,0.0,0.0,0.0,1,2.89,18,2.95,4.5,1.55,1,4.5,1.55,2023-W03,0.0,0.0
E10174,5,2023-01-20,0,0.0,0,0.0,0.0,0.0,1,1.27,32,2.66,2.66,0.0,1,2.66,0.0,2023-W03,0.0,0.0
E10174,5,2023-01-29,0,0.0,0,0.0,0.0,0.0,1,2.53,23,3.92,3.92,0.0,1,3.92,0.0,2023-W04,0.0,0.0
E10174,5,2023-02-01,0,0.0,0,0.0,0.0,0.0,1,0.8,26,3.69,3.69,0.0,1,3.69,0.0,2023-W05,0.0,0.0
E10174,5,2023-02-12,0,0.0,0,0.0,0.0,0.0,1,2.91,33,2.22,2.22,0.0,1,2.22,0.0,2023-W06,0.0,0.0
E10174,5,2023-02-27,0,0.0,0,0.0,0.0,0.0,1,6.0,24,3.85,3.85,0.0,1,3.85,0.0,2023-W09,0.0,0.0
E10174,5,2023-03-26,0,0.0,0,0.0,0.0,0.0,1,4.97,10,3.16,3.16,0.0,1,3.16,0.0,2023-W12,0.0,0.0
E10174,5,2023-04-10,0,0.0,0,0.0,0.0,0.0,1,2.34,11,4.35,6.77,2.42,1,6.77,2.42,2023-W15,0.0,0.0
E10175,2,2023-01-11,0,0.0,0,0.0,0.0,0.0,1,3.77,22,4.3,4.67,0.37,1,4.67,0.37,2023-W02,0.0,0.0
E10175,2,2023-02-18,0,0.0,0,0.0,0.0,0.0,1,2.29,35,2.26,5.1,2.84,1,5.1,2.84,2023-W07,0.0,0.0
E10175,2,2023-02-20,0,0.0,0,0.0,0.0,0.0,1,5.55,14,4.04,5.02,0.98,1,5.02,0.98,2023-W08,0.0,0.0
E10175,2,2023-02-26,0,0.0,0,0.0,0.0,0.0,1,3.07,17,3.56,3.56,0.0,1,3.56,0.0,2023-W08,0.0,0.0
E10175,2,2023-02-27,0,0.0,0,0.0,0.0,0.0,1,0.8,30,4.43,4.43,0.0,1,4.43,0.0,2023-W09,0.0,0.0
E10175,2,2023-03-17,0,0.0,0,0.0,0.0,0.0,1,4.01,20,2.5,2.5,0.0,1,2.5,0.0,2023-W11,0.0,0.0
E10175,2,2023-03-25,0,0.0,0,0.0,0.0,0.0,1,2.49,31,4.46,4.46,0.0,1,4.46,0.0,2023-W12,0.0,0.0
E10175,2,2023-04-05,0,0.0,0,0.0,0.0,0.0,1,3.19,13,4.03,4.03,0.0,1,4.03,0.0,2023-W14,0.0,0.0
E10175,5,2023-04-11,0,0.0,0,0.0,0.0,0.0,1,1.91,23,2.22,2.22,0.0,1,2.22,0.0,2023-W15,0.0,0.0
E10176,2,2023-01-22,0,0.0,0,0.0,0.0,0.0,1,4.13,46,3.96,3.96,0.0,1,3.96,0.0,2023-W03,0.0,0.0
E10176,4,2023-01-17,0,0.0,0,0.0,0.0,0.0,1,5.73,19,4.24,4.24,0.0,1,4.24,0.0,2023-W03,0.0,0.0
E10176,4,2023-02-04,0,0.0,0,0.0,0.0,0.0,1,1.77,53,2.03,2.83,0.8,1,2.83,0.8,2023-W05,0.0,0.0
E10176,4,2023-02-17,0,0.0,0,0.0,0.0,0.0,1,4.96,55,3.54,3.54,0.0,1,3.54,0.0,2023-W07,0.0,0.0
E10176,4,2023-02-22,0,0.0,0,0.0,0.0,0.0,1,5.86,48,4.09,4.09,0.0,1,4.09,0.0,2023-W08,0.0,0.0
